_id,ANO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,SEXO,EDAD,CURSODEVIDA,GRUPOEDAD,POBLACION
34130,2013,11,Suba,Hombres,1,Primera Infancia,00 a 11,7437
34131,2013,11,Suba,Hombres,2,Primera Infancia,00 a 11,7404
34132,2013,11,Suba,Hombres,3,Primera Infancia,00 a 11,7554
34133,2013,11,Suba,Hombres,4,Primera Infancia,00 a 11,7647
34134,2013,11,Suba,Hombres,5,Primera Infancia,00 a 11,7661
34135,2013,12,Barrios Unidos,Hombres,0,Primera Infancia,00 a 11,854
34136,2013,12,Barrios Unidos,Hombres,1,Primera Infancia,00 a 11,837
34137,2013,12,Barrios Unidos,Hombres,2,Primera Infancia,00 a 11,753
34138,2013,12,Barrios Unidos,Hombres,3,Primera Infancia,00 a 11,772
34139,2013,12,Barrios Unidos,Hombres,4,Primera Infancia,00 a 11,765
34140,2013,12,Barrios Unidos,Hombres,5,Primera Infancia,00 a 11,779
34141,2013,13,Teusaquillo,Hombres,0,Primera Infancia,00 a 11,603
34142,2013,13,Teusaquillo,Hombres,1,Primera Infancia,00 a 11,580
34143,2013,13,Teusaquillo,Hombres,2,Primera Infancia,00 a 11,627
34144,2013,13,Teusaquillo,Hombres,3,Primera Infancia,00 a 11,595
34145,2013,13,Teusaquillo,Hombres,4,Primera Infancia,00 a 11,591
34146,2013,13,Teusaquillo,Hombres,5,Primera Infancia,00 a 11,578
34147,2013,14,Los Mártires,Hombres,0,Primera Infancia,00 a 11,472
34148,2013,14,Los Mártires,Hombres,1,Primera Infancia,00 a 11,457
34149,2013,14,Los Mártires,Hombres,2,Primera Infancia,00 a 11,496
34150,2013,14,Los Mártires,Hombres,3,Primera Infancia,00 a 11,473
34151,2013,14,Los Mártires,Hombres,4,Primera Infancia,00 a 11,474
34152,2013,14,Los Mártires,Hombres,5,Primera Infancia,00 a 11,469
34153,2013,15,Antonio Nariño,Hombres,0,Primera Infancia,00 a 11,687
34154,2013,15,Antonio Nariño,Hombres,1,Primera Infancia,00 a 11,601
34155,2013,15,Antonio Nariño,Hombres,2,Primera Infancia,00 a 11,560
34156,2013,15,Antonio Nariño,Hombres,3,Primera Infancia,00 a 11,542
34157,2013,15,Antonio Nariño,Hombres,4,Primera Infancia,00 a 11,518
34158,2013,15,Antonio Nariño,Hombres,5,Primera Infancia,00 a 11,532
34159,2013,16,Puente Aranda,Hombres,0,Primera Infancia,00 a 11,1404
34160,2013,16,Puente Aranda,Hombres,1,Primera Infancia,00 a 11,1439
34161,2013,16,Puente Aranda,Hombres,2,Primera Infancia,00 a 11,1378
34162,2013,16,Puente Aranda,Hombres,3,Primera Infancia,00 a 11,1415
34163,2013,16,Puente Aranda,Hombres,4,Primera Infancia,00 a 11,1409
34164,2013,16,Puente Aranda,Hombres,5,Primera Infancia,00 a 11,1436
34165,2013,17,La Candelaria,Hombres,0,Primera Infancia,00 a 11,88
34166,2013,17,La Candelaria,Hombres,1,Primera Infancia,00 a 11,72
34167,2013,17,La Candelaria,Hombres,2,Primera Infancia,00 a 11,89
34168,2013,17,La Candelaria,Hombres,3,Primera Infancia,00 a 11,78
34169,2013,17,La Candelaria,Hombres,4,Primera Infancia,00 a 11,90
34170,2013,17,La Candelaria,Hombres,5,Primera Infancia,00 a 11,95
34171,2013,18,Rafael Uribe Uribe,Hombres,0,Primera Infancia,00 a 11,2824
34172,2013,18,Rafael Uribe Uribe,Hombres,1,Primera Infancia,00 a 11,2829
34173,2013,18,Rafael Uribe Uribe,Hombres,2,Primera Infancia,00 a 11,2707
34174,2013,18,Rafael Uribe Uribe,Hombres,3,Primera Infancia,00 a 11,2698
34175,2013,18,Rafael Uribe Uribe,Hombres,4,Primera Infancia,00 a 11,2740
34176,2013,18,Rafael Uribe Uribe,Hombres,5,Primera Infancia,00 a 11,2810
34177,2013,19,Ciudad Bolívar,Hombres,0,Primera Infancia,00 a 11,5570
34178,2013,19,Ciudad Bolívar,Hombres,1,Primera Infancia,00 a 11,5574
34179,2013,19,Ciudad Bolívar,Hombres,2,Primera Infancia,00 a 11,5565
34180,2013,19,Ciudad Bolívar,Hombres,3,Primera Infancia,00 a 11,5478
34181,2013,19,Ciudad Bolívar,Hombres,4,Primera Infancia,00 a 11,5436
34182,2013,19,Ciudad Bolívar,Hombres,5,Primera Infancia,00 a 11,5496
34183,2013,20,Sumapaz,Hombres,0,Primera Infancia,00 a 11,31
34184,2013,20,Sumapaz,Hombres,1,Primera Infancia,00 a 11,36
34185,2013,20,Sumapaz,Hombres,2,Primera Infancia,00 a 11,45
34186,2013,20,Sumapaz,Hombres,3,Primera Infancia,00 a 11,38
34187,2013,20,Sumapaz,Hombres,4,Primera Infancia,00 a 11,31
34188,2013,20,Sumapaz,Hombres,5,Primera Infancia,00 a 11,36
34189,2013,0,Bogotá,Hombres,12,Adolescencia,12 a 17,58632
34190,2013,0,Bogotá,Hombres,13,Adolescencia,12 a 17,60898
34191,2013,0,Bogotá,Hombres,14,Adolescencia,12 a 17,63373
34192,2013,0,Bogotá,Hombres,15,Adolescencia,12 a 17,65430
34193,2013,0,Bogotá,Hombres,16,Adolescencia,12 a 17,67456
34194,2013,0,Bogotá,Hombres,17,Adolescencia,12 a 17,68641
34195,2013,1,Usaquén,Hombres,12,Adolescencia,12 a 17,3395
34196,2013,1,Usaquén,Hombres,13,Adolescencia,12 a 17,3471
34197,2013,1,Usaquén,Hombres,14,Adolescencia,12 a 17,3574
34198,2013,1,Usaquén,Hombres,15,Adolescencia,12 a 17,3803
34199,2013,1,Usaquén,Hombres,16,Adolescencia,12 a 17,3916
34200,2013,1,Usaquén,Hombres,17,Adolescencia,12 a 17,4154
34201,2013,2,Chapinero,Hombres,12,Adolescencia,12 a 17,723
34202,2013,2,Chapinero,Hombres,13,Adolescencia,12 a 17,730
34203,2013,2,Chapinero,Hombres,14,Adolescencia,12 a 17,778
34204,2013,2,Chapinero,Hombres,15,Adolescencia,12 a 17,804
34205,2013,2,Chapinero,Hombres,16,Adolescencia,12 a 17,846
34206,2013,2,Chapinero,Hombres,17,Adolescencia,12 a 17,1002
34207,2013,3,Santa Fe,Hombres,12,Adolescencia,12 a 17,814
34208,2013,3,Santa Fe,Hombres,13,Adolescencia,12 a 17,819
34209,2013,3,Santa Fe,Hombres,14,Adolescencia,12 a 17,845
34210,2013,3,Santa Fe,Hombres,15,Adolescencia,12 a 17,903
34211,2013,3,Santa Fe,Hombres,16,Adolescencia,12 a 17,926
34212,2013,3,Santa Fe,Hombres,17,Adolescencia,12 a 17,970
34213,2013,4,San Cristóbal,Hombres,12,Adolescencia,12 a 17,3564
34214,2013,4,San Cristóbal,Hombres,13,Adolescencia,12 a 17,3705
34215,2013,4,San Cristóbal,Hombres,14,Adolescencia,12 a 17,3832
34216,2013,4,San Cristóbal,Hombres,15,Adolescencia,12 a 17,4002
34217,2013,4,San Cristóbal,Hombres,16,Adolescencia,12 a 17,4073
34218,2013,4,San Cristóbal,Hombres,17,Adolescencia,12 a 17,4088
34219,2013,5,Usme,Hombres,12,Adolescencia,12 a 17,3625
34220,2013,5,Usme,Hombres,13,Adolescencia,12 a 17,3628
34221,2013,5,Usme,Hombres,14,Adolescencia,12 a 17,3792
34222,2013,5,Usme,Hombres,15,Adolescencia,12 a 17,3933
34223,2013,5,Usme,Hombres,16,Adolescencia,12 a 17,3927
34224,2013,5,Usme,Hombres,17,Adolescencia,12 a 17,4046
34225,2013,6,Tunjuelito,Hombres,12,Adolescencia,12 a 17,1462
34226,2013,6,Tunjuelito,Hombres,13,Adolescencia,12 a 17,1496
34227,2013,6,Tunjuelito,Hombres,14,Adolescencia,12 a 17,1559
34228,2013,6,Tunjuelito,Hombres,15,Adolescencia,12 a 17,1602
34229,2013,6,Tunjuelito,Hombres,16,Adolescencia,12 a 17,1620
34230,2013,6,Tunjuelito,Hombres,17,Adolescencia,12 a 17,1727
34231,2013,7,Bosa,Hombres,12,Adolescencia,12 a 17,6232
34232,2013,7,Bosa,Hombres,13,Adolescencia,12 a 17,6544
34233,2013,7,Bosa,Hombres,14,Adolescencia,12 a 17,6858
34234,2013,7,Bosa,Hombres,15,Adolescencia,12 a 17,6909
34235,2013,7,Bosa,Hombres,16,Adolescencia,12 a 17,7121
34236,2013,7,Bosa,Hombres,17,Adolescencia,12 a 17,7002
34237,2013,8,Kennedy,Hombres,12,Adolescencia,12 a 17,8117
34238,2013,8,Kennedy,Hombres,13,Adolescencia,12 a 17,8634
34239,2013,8,Kennedy,Hombres,14,Adolescencia,12 a 17,8890
34240,2013,8,Kennedy,Hombres,15,Adolescencia,12 a 17,9073
34241,2013,8,Kennedy,Hombres,16,Adolescencia,12 a 17,9506
34242,2013,8,Kennedy,Hombres,17,Adolescencia,12 a 17,9308
34243,2013,9,Fontibón,Hombres,12,Adolescencia,12 a 17,2723
34244,2013,9,Fontibón,Hombres,13,Adolescencia,12 a 17,2740
34245,2013,9,Fontibón,Hombres,14,Adolescencia,12 a 17,2942
34246,2013,9,Fontibón,Hombres,15,Adolescencia,12 a 17,3037
34247,2013,9,Fontibón,Hombres,16,Adolescencia,12 a 17,3024
34248,2013,9,Fontibón,Hombres,17,Adolescencia,12 a 17,3185
34249,2013,10,Engativá,Hombres,12,Adolescencia,12 a 17,5737
34250,2013,10,Engativá,Hombres,13,Adolescencia,12 a 17,6108
34251,2013,10,Engativá,Hombres,14,Adolescencia,12 a 17,6300
34252,2013,10,Engativá,Hombres,15,Adolescencia,12 a 17,6543
34253,2013,10,Engativá,Hombres,16,Adolescencia,12 a 17,6766
34254,2013,10,Engativá,Hombres,17,Adolescencia,12 a 17,6960
34255,2013,11,Suba,Hombres,12,Adolescencia,12 a 17,8562
34256,2013,11,Suba,Hombres,13,Adolescencia,12 a 17,8984
34257,2013,11,Suba,Hombres,14,Adolescencia,12 a 17,9242
34258,2013,11,Suba,Hombres,15,Adolescencia,12 a 17,9552
34259,2013,11,Suba,Hombres,16,Adolescencia,12 a 17,9990
34260,2013,11,Suba,Hombres,17,Adolescencia,12 a 17,10123
34261,2013,12,Barrios Unidos,Hombres,12,Adolescencia,12 a 17,830
34262,2013,12,Barrios Unidos,Hombres,13,Adolescencia,12 a 17,927
34263,2013,12,Barrios Unidos,Hombres,14,Adolescencia,12 a 17,975
34264,2013,12,Barrios Unidos,Hombres,15,Adolescencia,12 a 17,983
34265,2013,12,Barrios Unidos,Hombres,16,Adolescencia,12 a 17,1054
34266,2013,12,Barrios Unidos,Hombres,17,Adolescencia,12 a 17,1067
34267,2013,13,Teusaquillo,Hombres,12,Adolescencia,12 a 17,633
34268,2013,13,Teusaquillo,Hombres,13,Adolescencia,12 a 17,687
34269,2013,13,Teusaquillo,Hombres,14,Adolescencia,12 a 17,737
34270,2013,13,Teusaquillo,Hombres,15,Adolescencia,12 a 17,806
34271,2013,13,Teusaquillo,Hombres,16,Adolescencia,12 a 17,820
34272,2013,13,Teusaquillo,Hombres,17,Adolescencia,12 a 17,986
34273,2013,14,Los Mártires,Hombres,12,Adolescencia,12 a 17,498
34274,2013,14,Los Mártires,Hombres,13,Adolescencia,12 a 17,521
34275,2013,14,Los Mártires,Hombres,14,Adolescencia,12 a 17,573
34276,2013,14,Los Mártires,Hombres,15,Adolescencia,12 a 17,567
34277,2013,14,Los Mártires,Hombres,16,Adolescencia,12 a 17,644
34278,2013,14,Los Mártires,Hombres,17,Adolescencia,12 a 17,661
34279,2013,15,Antonio Nariño,Hombres,12,Adolescencia,12 a 17,647
34280,2013,15,Antonio Nariño,Hombres,13,Adolescencia,12 a 17,646
34281,2013,15,Antonio Nariño,Hombres,14,Adolescencia,12 a 17,728
34282,2013,15,Antonio Nariño,Hombres,15,Adolescencia,12 a 17,710
34283,2013,15,Antonio Nariño,Hombres,16,Adolescencia,12 a 17,768
34284,2013,15,Antonio Nariño,Hombres,17,Adolescencia,12 a 17,753
34285,2013,16,Puente Aranda,Hombres,12,Adolescencia,12 a 17,1766
34286,2013,16,Puente Aranda,Hombres,13,Adolescencia,12 a 17,1764
34287,2013,16,Puente Aranda,Hombres,14,Adolescencia,12 a 17,1874
34288,2013,16,Puente Aranda,Hombres,15,Adolescencia,12 a 17,1975
34289,2013,16,Puente Aranda,Hombres,16,Adolescencia,12 a 17,2080
34290,2013,16,Puente Aranda,Hombres,17,Adolescencia,12 a 17,2103
34291,2013,17,La Candelaria,Hombres,12,Adolescencia,12 a 17,107
34292,2013,17,La Candelaria,Hombres,13,Adolescencia,12 a 17,121
34293,2013,17,La Candelaria,Hombres,14,Adolescencia,12 a 17,103
34294,2013,17,La Candelaria,Hombres,15,Adolescencia,12 a 17,106
34295,2013,17,La Candelaria,Hombres,16,Adolescencia,12 a 17,175
34296,2013,17,La Candelaria,Hombres,17,Adolescencia,12 a 17,162
34297,2013,18,Rafael Uribe Uribe,Hombres,12,Adolescencia,12 a 17,3167
34298,2013,18,Rafael Uribe Uribe,Hombres,13,Adolescencia,12 a 17,3243
34299,2013,18,Rafael Uribe Uribe,Hombres,14,Adolescencia,12 a 17,3422
34300,2013,18,Rafael Uribe Uribe,Hombres,15,Adolescencia,12 a 17,3534
34301,2013,18,Rafael Uribe Uribe,Hombres,16,Adolescencia,12 a 17,3582
34302,2013,18,Rafael Uribe Uribe,Hombres,17,Adolescencia,12 a 17,3638
34303,2013,19,Ciudad Bolívar,Hombres,12,Adolescencia,12 a 17,5991
34304,2013,19,Ciudad Bolívar,Hombres,13,Adolescencia,12 a 17,6083
34305,2013,19,Ciudad Bolívar,Hombres,14,Adolescencia,12 a 17,6315
34306,2013,19,Ciudad Bolívar,Hombres,15,Adolescencia,12 a 17,6546
34307,2013,19,Ciudad Bolívar,Hombres,16,Adolescencia,12 a 17,6584
34308,2013,19,Ciudad Bolívar,Hombres,17,Adolescencia,12 a 17,6665
34309,2013,20,Sumapaz,Hombres,12,Adolescencia,12 a 17,39
34310,2013,20,Sumapaz,Hombres,13,Adolescencia,12 a 17,47
34311,2013,20,Sumapaz,Hombres,14,Adolescencia,12 a 17,34
34312,2013,20,Sumapaz,Hombres,15,Adolescencia,12 a 17,42
34313,2013,20,Sumapaz,Hombres,16,Adolescencia,12 a 17,34
34314,2013,20,Sumapaz,Hombres,17,Adolescencia,12 a 17,41
34315,2013,0,Bogotá,Hombres,18,Juventud,18 a 28,68652
34316,2013,0,Bogotá,Hombres,19,Juventud,18 a 28,68000
34317,2013,0,Bogotá,Hombres,20,Juventud,18 a 28,67644
34318,2013,0,Bogotá,Hombres,21,Juventud,18 a 28,67377
34319,2013,0,Bogotá,Hombres,22,Juventud,18 a 28,66959
34320,2013,0,Bogotá,Hombres,23,Juventud,18 a 28,66405
34321,2013,0,Bogotá,Hombres,24,Juventud,18 a 28,65727
34322,2013,0,Bogotá,Hombres,25,Juventud,18 a 28,64988
34323,2013,0,Bogotá,Hombres,26,Juventud,18 a 28,64226
34324,2013,0,Bogotá,Hombres,27,Juventud,18 a 28,63588
34325,2013,0,Bogotá,Hombres,28,Juventud,18 a 28,63136
34326,2013,1,Usaquén,Hombres,18,Juventud,18 a 28,4279
34327,2013,1,Usaquén,Hombres,19,Juventud,18 a 28,4222
34328,2013,1,Usaquén,Hombres,20,Juventud,18 a 28,4334
34329,2013,1,Usaquén,Hombres,21,Juventud,18 a 28,4276
34330,2013,1,Usaquén,Hombres,22,Juventud,18 a 28,4215
34331,2013,1,Usaquén,Hombres,23,Juventud,18 a 28,4273
34332,2013,1,Usaquén,Hombres,24,Juventud,18 a 28,4110
34333,2013,1,Usaquén,Hombres,25,Juventud,18 a 28,4146
34334,2013,1,Usaquén,Hombres,26,Juventud,18 a 28,4077
34335,2013,1,Usaquén,Hombres,27,Juventud,18 a 28,4125
34336,2013,1,Usaquén,Hombres,28,Juventud,18 a 28,4172
34337,2013,2,Chapinero,Hombres,18,Juventud,18 a 28,1162
34338,2013,2,Chapinero,Hombres,19,Juventud,18 a 28,1309
34339,2013,2,Chapinero,Hombres,20,Juventud,18 a 28,1328
34340,2013,2,Chapinero,Hombres,21,Juventud,18 a 28,1348
34341,2013,2,Chapinero,Hombres,22,Juventud,18 a 28,1327
34342,2013,2,Chapinero,Hombres,23,Juventud,18 a 28,1335
34343,2013,2,Chapinero,Hombres,24,Juventud,18 a 28,1365
34344,2013,2,Chapinero,Hombres,25,Juventud,18 a 28,1382
34345,2013,2,Chapinero,Hombres,26,Juventud,18 a 28,1399
34346,2013,2,Chapinero,Hombres,27,Juventud,18 a 28,1457
34347,2013,2,Chapinero,Hombres,28,Juventud,18 a 28,1535
34348,2013,3,Santa Fe,Hombres,18,Juventud,18 a 28,1030
34349,2013,3,Santa Fe,Hombres,19,Juventud,18 a 28,1055
34350,2013,3,Santa Fe,Hombres,20,Juventud,18 a 28,1026
34351,2013,3,Santa Fe,Hombres,21,Juventud,18 a 28,1024
34352,2013,3,Santa Fe,Hombres,22,Juventud,18 a 28,1036
34353,2013,3,Santa Fe,Hombres,23,Juventud,18 a 28,995
34354,2013,3,Santa Fe,Hombres,24,Juventud,18 a 28,990
34355,2013,3,Santa Fe,Hombres,25,Juventud,18 a 28,1009
34356,2013,3,Santa Fe,Hombres,26,Juventud,18 a 28,960
34357,2013,3,Santa Fe,Hombres,27,Juventud,18 a 28,949
34358,2013,3,Santa Fe,Hombres,28,Juventud,18 a 28,922
34359,2013,4,San Cristóbal,Hombres,18,Juventud,18 a 28,3949
34360,2013,4,San Cristóbal,Hombres,19,Juventud,18 a 28,3710
34361,2013,4,San Cristóbal,Hombres,20,Juventud,18 a 28,3732
34362,2013,4,San Cristóbal,Hombres,21,Juventud,18 a 28,3585
34363,2013,4,San Cristóbal,Hombres,22,Juventud,18 a 28,3614
34364,2013,4,San Cristóbal,Hombres,23,Juventud,18 a 28,3545
34365,2013,4,San Cristóbal,Hombres,24,Juventud,18 a 28,3490
34366,2013,4,San Cristóbal,Hombres,25,Juventud,18 a 28,3407
34367,2013,4,San Cristóbal,Hombres,26,Juventud,18 a 28,3352
34368,2013,4,San Cristóbal,Hombres,27,Juventud,18 a 28,3271
34369,2013,4,San Cristóbal,Hombres,28,Juventud,18 a 28,3200
34370,2013,5,Usme,Hombres,18,Juventud,18 a 28,3792
34371,2013,5,Usme,Hombres,19,Juventud,18 a 28,3666
34372,2013,5,Usme,Hombres,20,Juventud,18 a 28,3501
34373,2013,5,Usme,Hombres,21,Juventud,18 a 28,3508
34374,2013,5,Usme,Hombres,22,Juventud,18 a 28,3457
34375,2013,5,Usme,Hombres,23,Juventud,18 a 28,3292
34376,2013,5,Usme,Hombres,24,Juventud,18 a 28,3287
34377,2013,5,Usme,Hombres,25,Juventud,18 a 28,3130
34378,2013,5,Usme,Hombres,26,Juventud,18 a 28,3069
34379,2013,5,Usme,Hombres,27,Juventud,18 a 28,2915
34380,2013,5,Usme,Hombres,28,Juventud,18 a 28,2901
34381,2013,6,Tunjuelito,Hombres,18,Juventud,18 a 28,1652
34382,2013,6,Tunjuelito,Hombres,19,Juventud,18 a 28,1676
34383,2013,6,Tunjuelito,Hombres,20,Juventud,18 a 28,1652
34384,2013,6,Tunjuelito,Hombres,21,Juventud,18 a 28,1635
34385,2013,6,Tunjuelito,Hombres,22,Juventud,18 a 28,1618
34386,2013,6,Tunjuelito,Hombres,23,Juventud,18 a 28,1622
34387,2013,6,Tunjuelito,Hombres,24,Juventud,18 a 28,1674
34388,2013,6,Tunjuelito,Hombres,25,Juventud,18 a 28,1533
34389,2013,6,Tunjuelito,Hombres,26,Juventud,18 a 28,1549
34390,2013,6,Tunjuelito,Hombres,27,Juventud,18 a 28,1510
34391,2013,6,Tunjuelito,Hombres,28,Juventud,18 a 28,1493
34392,2013,7,Bosa,Hombres,18,Juventud,18 a 28,6710
34393,2013,7,Bosa,Hombres,19,Juventud,18 a 28,6373
34394,2013,7,Bosa,Hombres,20,Juventud,18 a 28,6416
34395,2013,7,Bosa,Hombres,21,Juventud,18 a 28,6348
34396,2013,7,Bosa,Hombres,22,Juventud,18 a 28,6353
34397,2013,7,Bosa,Hombres,23,Juventud,18 a 28,6202
34398,2013,7,Bosa,Hombres,24,Juventud,18 a 28,6099
34399,2013,7,Bosa,Hombres,25,Juventud,18 a 28,5951
34400,2013,7,Bosa,Hombres,26,Juventud,18 a 28,5808
34401,2013,7,Bosa,Hombres,27,Juventud,18 a 28,5791
34402,2013,7,Bosa,Hombres,28,Juventud,18 a 28,5610
34403,2013,8,Kennedy,Hombres,18,Juventud,18 a 28,9589
34404,2013,8,Kennedy,Hombres,19,Juventud,18 a 28,9585
34405,2013,8,Kennedy,Hombres,20,Juventud,18 a 28,9365
34406,2013,8,Kennedy,Hombres,21,Juventud,18 a 28,9405
34407,2013,8,Kennedy,Hombres,22,Juventud,18 a 28,9170
34408,2013,8,Kennedy,Hombres,23,Juventud,18 a 28,9255
34409,2013,8,Kennedy,Hombres,24,Juventud,18 a 28,9327
34410,2013,8,Kennedy,Hombres,25,Juventud,18 a 28,9152
34411,2013,8,Kennedy,Hombres,26,Juventud,18 a 28,9123
34412,2013,8,Kennedy,Hombres,27,Juventud,18 a 28,9066
34413,2013,8,Kennedy,Hombres,28,Juventud,18 a 28,8984
34414,2013,9,Fontibón,Hombres,18,Juventud,18 a 28,3161
34415,2013,9,Fontibón,Hombres,19,Juventud,18 a 28,3154
34416,2013,9,Fontibón,Hombres,20,Juventud,18 a 28,3147
34417,2013,9,Fontibón,Hombres,21,Juventud,18 a 28,3141
34418,2013,9,Fontibón,Hombres,22,Juventud,18 a 28,3158
34419,2013,9,Fontibón,Hombres,23,Juventud,18 a 28,3131
34420,2013,9,Fontibón,Hombres,24,Juventud,18 a 28,3064
34421,2013,9,Fontibón,Hombres,25,Juventud,18 a 28,3076
34422,2013,9,Fontibón,Hombres,26,Juventud,18 a 28,3031
34423,2013,9,Fontibón,Hombres,27,Juventud,18 a 28,3013
34424,2013,9,Fontibón,Hombres,28,Juventud,18 a 28,2994
34425,2013,10,Engativá,Hombres,18,Juventud,18 a 28,6973
34426,2013,10,Engativá,Hombres,19,Juventud,18 a 28,7108
34427,2013,10,Engativá,Hombres,20,Juventud,18 a 28,7277
34428,2013,10,Engativá,Hombres,21,Juventud,18 a 28,7241
34429,2013,10,Engativá,Hombres,22,Juventud,18 a 28,7230
34430,2013,10,Engativá,Hombres,23,Juventud,18 a 28,7179
34431,2013,10,Engativá,Hombres,24,Juventud,18 a 28,7151
34432,2013,10,Engativá,Hombres,25,Juventud,18 a 28,7103
34433,2013,10,Engativá,Hombres,26,Juventud,18 a 28,7113
34434,2013,10,Engativá,Hombres,27,Juventud,18 a 28,7039
34435,2013,10,Engativá,Hombres,28,Juventud,18 a 28,7122
34436,2013,11,Suba,Hombres,18,Juventud,18 a 28,10151
34437,2013,11,Suba,Hombres,19,Juventud,18 a 28,9917
34438,2013,11,Suba,Hombres,20,Juventud,18 a 28,9896
34439,2013,11,Suba,Hombres,21,Juventud,18 a 28,9973
34440,2013,11,Suba,Hombres,22,Juventud,18 a 28,9809
34441,2013,11,Suba,Hombres,23,Juventud,18 a 28,9784
34442,2013,11,Suba,Hombres,24,Juventud,18 a 28,9706
34443,2013,11,Suba,Hombres,25,Juventud,18 a 28,9743
34444,2013,11,Suba,Hombres,26,Juventud,18 a 28,9663
34445,2013,11,Suba,Hombres,27,Juventud,18 a 28,9540
34446,2013,11,Suba,Hombres,28,Juventud,18 a 28,9681
34447,2013,12,Barrios Unidos,Hombres,18,Juventud,18 a 28,1282
34448,2013,12,Barrios Unidos,Hombres,19,Juventud,18 a 28,1296
34449,2013,12,Barrios Unidos,Hombres,20,Juventud,18 a 28,1346
34450,2013,12,Barrios Unidos,Hombres,21,Juventud,18 a 28,1346
34451,2013,12,Barrios Unidos,Hombres,22,Juventud,18 a 28,1341
34452,2013,12,Barrios Unidos,Hombres,23,Juventud,18 a 28,1401
34453,2013,12,Barrios Unidos,Hombres,24,Juventud,18 a 28,1232
34454,2013,12,Barrios Unidos,Hombres,25,Juventud,18 a 28,1336
34455,2013,12,Barrios Unidos,Hombres,26,Juventud,18 a 28,1332
34456,2013,12,Barrios Unidos,Hombres,27,Juventud,18 a 28,1240
34457,2013,12,Barrios Unidos,Hombres,28,Juventud,18 a 28,1237
34458,2013,13,Teusaquillo,Hombres,18,Juventud,18 a 28,1113
34459,2013,13,Teusaquillo,Hombres,19,Juventud,18 a 28,1194
34460,2013,13,Teusaquillo,Hombres,20,Juventud,18 a 28,1265
34461,2013,13,Teusaquillo,Hombres,21,Juventud,18 a 28,1233
34462,2013,13,Teusaquillo,Hombres,22,Juventud,18 a 28,1291
34463,2013,13,Teusaquillo,Hombres,23,Juventud,18 a 28,1283
34464,2013,13,Teusaquillo,Hombres,24,Juventud,18 a 28,1294
34465,2013,13,Teusaquillo,Hombres,25,Juventud,18 a 28,1359
34466,2013,13,Teusaquillo,Hombres,26,Juventud,18 a 28,1316
34467,2013,13,Teusaquillo,Hombres,27,Juventud,18 a 28,1361
34468,2013,13,Teusaquillo,Hombres,28,Juventud,18 a 28,1316
34469,2013,14,Los Mártires,Hombres,18,Juventud,18 a 28,647
34470,2013,14,Los Mártires,Hombres,19,Juventud,18 a 28,746
34471,2013,14,Los Mártires,Hombres,20,Juventud,18 a 28,728
34472,2013,14,Los Mártires,Hombres,21,Juventud,18 a 28,709
34473,2013,14,Los Mártires,Hombres,22,Juventud,18 a 28,748
34474,2013,14,Los Mártires,Hombres,23,Juventud,18 a 28,740
34475,2013,14,Los Mártires,Hombres,24,Juventud,18 a 28,775
34476,2013,14,Los Mártires,Hombres,25,Juventud,18 a 28,756
34477,2013,14,Los Mártires,Hombres,26,Juventud,18 a 28,729
34478,2013,14,Los Mártires,Hombres,27,Juventud,18 a 28,758
34479,2013,14,Los Mártires,Hombres,28,Juventud,18 a 28,701
34480,2013,15,Antonio Nariño,Hombres,18,Juventud,18 a 28,756
34481,2013,15,Antonio Nariño,Hombres,19,Juventud,18 a 28,762
34482,2013,15,Antonio Nariño,Hombres,20,Juventud,18 a 28,767
34483,2013,15,Antonio Nariño,Hombres,21,Juventud,18 a 28,760
34484,2013,15,Antonio Nariño,Hombres,22,Juventud,18 a 28,746
34485,2013,15,Antonio Nariño,Hombres,23,Juventud,18 a 28,756
34486,2013,15,Antonio Nariño,Hombres,24,Juventud,18 a 28,739
34487,2013,15,Antonio Nariño,Hombres,25,Juventud,18 a 28,744
34488,2013,15,Antonio Nariño,Hombres,26,Juventud,18 a 28,706
34489,2013,15,Antonio Nariño,Hombres,27,Juventud,18 a 28,700
34490,2013,15,Antonio Nariño,Hombres,28,Juventud,18 a 28,670
34491,2013,16,Puente Aranda,Hombres,18,Juventud,18 a 28,2184
34492,2013,16,Puente Aranda,Hombres,19,Juventud,18 a 28,2228
34493,2013,16,Puente Aranda,Hombres,20,Juventud,18 a 28,2221
34494,2013,16,Puente Aranda,Hombres,21,Juventud,18 a 28,2230
34495,2013,16,Puente Aranda,Hombres,22,Juventud,18 a 28,2263
34496,2013,16,Puente Aranda,Hombres,23,Juventud,18 a 28,2296
34497,2013,16,Puente Aranda,Hombres,24,Juventud,18 a 28,2256
34498,2013,16,Puente Aranda,Hombres,25,Juventud,18 a 28,2280
34499,2013,16,Puente Aranda,Hombres,26,Juventud,18 a 28,2188
34500,2013,16,Puente Aranda,Hombres,27,Juventud,18 a 28,2213
34501,2013,16,Puente Aranda,Hombres,28,Juventud,18 a 28,2180
34502,2013,17,La Candelaria,Hombres,18,Juventud,18 a 28,296
34503,2013,17,La Candelaria,Hombres,19,Juventud,18 a 28,259
34504,2013,17,La Candelaria,Hombres,20,Juventud,18 a 28,250
34505,2013,17,La Candelaria,Hombres,21,Juventud,18 a 28,232
34506,2013,17,La Candelaria,Hombres,22,Juventud,18 a 28,205
